3.295469791661826964e-01 3.187849800305129211e-01 3.142171898575636391e-01 3.100680275343105086e-01 3.141827962244809203e-01 3.247761095047387858e-01 3.275637585437176091e-01 3.321285830458182153e-01 3.407093755131860857e-01 3.504376077612817442e-01 3.612482111047140565e-01 3.730889325928601896e-01 8.211742454419385107e-01
8.959096988286420205e-01 8.722472700804330126e-01 8.656314850862151244e-01 8.724373266899811963e-01 9.038910790398653194e-01 9.540346041468694693e-01 9.660218319927887931e-01 9.851543716993531596e-01 1.020032970425977847e+00 1.058566950084567360e+00 1.100716746643707555e+00 1.146499401042128552e+00 2.882397812407801574e+00
1.395228466823401403e+00 1.360981249334112242e+00 1.351344126020334269e+00 1.363295121511665098e+00 1.415544229834827084e+00 1.500126081122217681e+00 1.520570530499203876e+00 1.553376829706048401e+00 1.613742631316415155e+00 1.681303670339419520e+00 1.756312691840147933e+00 1.839205132439364343e+00 4.748630879947818961e+00
1.509422297550292891e+00 1.472571153895871232e+00 1.462044972608252502e+00 1.474534025550418459e+00 1.530896655686984298e+00 1.622904205338819850e+00 1.645232754181308765e+00 1.681124874959346593e+00 1.747360257848892040e+00 1.821776767009869014e+00 1.904752970186068817e+00 1.996899700829979807e+00 5.137359207324188048e+00
1.651484933797225718e+00 1.616157023057950282e+00 1.608795651867811927e+00 1.633893632576947752e+00 1.707578158600867813e+00 1.821198408340766406e+00 1.848425074485429365e+00 1.892073538718550108e+00 1.972449107776263588e+00 2.062768855012908631e+00 2.163778763673880778e+00 2.276576341105478463e+00 5.855641356414505339e+00
1.702469148608088290e+00 1.667211603269803000e+00 1.660577118438247179e+00 1.689087565917413825e+00 1.767921228249448529e+00 1.888340956866661147e+00 1.917148787161584211e+00 1.963325789188709258e+00 2.048380156249090422e+00 2.144055253283538853e+00 2.251242703213600205e+00 2.371237166440648636e+00 6.083387095934857491e+00
1.450593249764112302e+00 1.415142578327560852e+00 1.405071531816001640e+00 1.417236626337970318e+00 1.471450686352780757e+00 1.559641200060146726e+00 1.581004658697813925e+00 1.615317148228704980e+00 1.678548879969470553e+00 1.749455476080030270e+00 1.828347181844399483e+00 1.915740108321427826e+00 4.946559806062269082e+00
1.643048711919496307e+00 1.605393674976476781e+00 1.596127784199396604e+00 1.616093481494825568e+00 1.684525906688276731e+00 1.792685336075238833e+00 1.818766514389027922e+00 1.860647753381904579e+00 1.937914323239449566e+00 2.024858860332575894e+00 2.122141418435894877e+00 2.230750784430872269e+00 5.724620531921923217e+00
1.774237939228971994e+00 1.739740812374122036e+00 1.734494426580742044e+00 1.768525378403389192e+00 1.855183617990113998e+00 1.985768442593627947e+00 2.016936557525792040e+00 2.066891068798915043e+00 2.158952628393702611e+00 2.262685695649481410e+00 2.379226463583095974e+00 2.510201221590445897e+00 6.418943931545875614e+00
1.638179259226750339e+00 1.602822750348128489e+00 1.595294720791379683e+00 1.619624080749045847e+00 1.692149793616305242e+00 1.804232774056104383e+00 1.831100748588371685e+00 1.874174756436157718e+00 1.953484965765043935e+00 2.042582380231704242e+00 2.142179827883485377e+00 2.253330371092378659e+00 5.801485552321614669e+00
1.606869330527810336e+00 1.569650806815819255e+00 1.560301347705267183e+00 1.579047105293499342e+00 1.645073242231505306e+00 1.749715637207646779e+00 1.774951217767924971e+00 1.815466648862242405e+00 1.890174442401884258e+00 1.974159371374098804e+00 2.068007849971117640e+00 2.172608437144977866e+00 5.584324687163365830e+00
1.674220985266731132e+00 1.637810118004975335e+00 1.629903497911680654e+00 1.654284201813811306e+00 1.728096059432373544e+00 1.842595155187540579e+00 1.870085237174954118e+00 1.914185099210238272e+00 1.995469992579719909e+00 2.086912683031690641e+00 2.189289226959013845e+00 2.303741231076999352e+00 5.913852199455129188e+00
1.499485425244750481e+00 1.470023427562750173e+00 1.465299805248522214e+00 1.492812377483189179e+00 1.563650953462792925e+00 1.669721018421510772e+00 1.694878364929448766e+00 1.735058884327998152e+00 1.808631713954502285e+00 1.890747373412401622e+00 1.981948015495563542e+00 2.083040422981375706e+00 5.430940632586047201e+00
1.310658769326788819e+00 1.277333602128548851e+00 1.267209697337004615e+00 1.275337414272886161e+00 1.321093572554179252e+00 1.396957460245126903e+00 1.415387771397695893e+00 1.444992560477041277e+00 1.499509375896296071e+00 1.560511391030175998e+00 1.628146905126545141e+00 1.702712837510511390e+00 4.407741086233951222e+00
1.272016032405927310e+00 1.239616819721019114e+00 1.229671076975272781e+00 1.237059349529120000e+00 1.280754328055108360e+00 1.353453779154200953e+00 1.371123405456003752e+00 1.399505428644270522e+00 1.451757952783363947e+00 1.510192663226783472e+00 1.574924808766197781e+00 1.646205368852741602e+00 4.263791882682203216e+00
1.264162531232645659e+00 1.231235088142234257e+00 1.220323563479806417e+00 1.224230621464438284e+00 1.263834194453310467e+00 1.332217463340703789e+00 1.348999029717246945e+00 1.376029250664507986e+00 1.425964374738388774e+00 1.481977718859438520e+00 1.544151669964223261e+00 1.612697193904746529e+00 4.157612532718502507e+00
1.304177866120853624e+00 1.270201886331248531e+00 1.259107033841266210e+00 1.263874626669195811e+00 1.305724493068216585e+00 1.377450089763916363e+00 1.395024722769493852e+00 1.423323899863100817e+00 1.475593632757653983e+00 1.534235897683617234e+00 1.599365649987139149e+00 1.671238971675805596e+00 4.304858504278550768e+00
1.518934322671125381e+00 1.484720030565811699e+00 1.476799518508700615e+00 1.496781215504867646e+00 1.560820071011294496e+00 1.660482152857319482e+00 1.684365734552371041e+00 1.722623221014608852e+00 1.792926076792974666e+00 1.871635657854098689e+00 1.959223557957030959e+00 2.056413397230369533e+00 5.294615107886842864e+00
1.640972502327365135e+00 1.607799827453021857e+00 1.602063666798474229e+00 1.630904646402093094e+00 1.707483430131671476e+00 1.823244744613254031e+00 1.850830208262034926e+00 1.894982478728841624e+00 1.976120870592608769e+00 2.067130105204597168e+00 2.168780924412560207e+00 2.282194855474532158e+00 5.855967146354932318e+00
1.517788758950503247e+00 1.487576148168672008e+00 1.482290191364752818e+00 1.507969035398841751e+00 1.576460007618900594e+00 1.679846609915314204e+00 1.704436909978524595e+00 1.743749667096050837e+00 1.815830167585073429e+00 1.896391525924502552e+00 1.985964965795514958e+00 2.085339065148847038e+00 5.368796214555197288e+00
1.556261655926878928e+00 1.521262708509171224e+00 1.513212751850949278e+00 1.533969177290632535e+00 1.600071509486960863e+00 1.702954102722593177e+00 1.727623760292524846e+00 1.767154952834243842e+00 1.839850226011142009e+00 1.921327144836035394e+00 2.012117198069877766e+00 2.113026468932041713e+00 5.430914505728899222e+00
1.563936441595940918e+00 1.528479461310003007e+00 1.520173158854411843e+00 1.540581320323662684e+00 1.606758893999194582e+00 1.710092840715772056e+00 1.734894902122512628e+00 1.774650758531436612e+00 1.847791206865893932e+00 1.929806179704498303e+00 2.021236189325662735e+00 2.122901585736097108e+00 5.460818678679545179e+00
1.561096529985480208e+00 1.528870790696285731e+00 1.522983119755753512e+00 1.549506502417902887e+00 1.621541979395653366e+00 1.730630014859361854e+00 1.756601786456306602e+00 1.798139818420325664e+00 1.874355487304651957e+00 1.959633083425788680e+00 2.054588312082271440e+00 2.160133204870353651e+00 5.588835885268615300e+00
1.341898440306503515e+00 1.308765831381299760e+00 1.299464219440560120e+00 1.310795388261896566e+00 1.360526374735006483e+00 1.440861963342538798e+00 1.460252150488859924e+00 1.491345085874152598e+00 1.548489001960438483e+00 1.612336607591686510e+00 1.683085284662489522e+00 1.761092921537366518e+00 4.538762337834970850e+00
1.341785762168252516e+00 1.307166850184594109e+00 1.296478022510077821e+00 1.304022015350704056e+00 1.350152434957513359e+00 1.427185789277236605e+00 1.445939155524496034e+00 1.476083998542931264e+00 1.531651753928636284e+00 1.593902367240108919e+00 1.663001202588103578e+00 1.739270676581402109e+00 4.481426575916079180e+00
1.481177001418696015e+00 1.445819757104868097e+00 1.436404345259173931e+00 1.451237198533722905e+00 1.508890433354208804e+00 1.601096722299399699e+00 1.623341536688018616e+00 1.659033458981933995e+00 1.724737835879216696e+00 1.798374366754908360e+00 1.880311032136765093e+00 1.971137453343727808e+00 5.068491468681606271e+00
1.391743897364528415e+00 1.356083036621974713e+00 1.344849388149260028e+00 1.351877632822346964e+00 1.398870063803633990e+00 1.478165066253804394e+00 1.497539793647208572e+00 1.528724923856378037e+00 1.586324454166403886e+00 1.651001562269057477e+00 1.722959030380611267e+00 1.802572696734876523e+00 4.641068966278371732e+00
1.379261318633303146e+00 1.346099012553956920e+00 1.337188307130990905e+00 1.350532072607130818e+00 1.403417382846823269e+00 1.487931662252429010e+00 1.508286134968756853e+00 1.540912193321792634e+00 1.600859231388024551e+00 1.667854429319359122e+00 1.742146960549056711e+00 1.824162859055765251e+00 4.710077890182441607e+00
1.457485151903018084e+00 1.420213531429624476e+00 1.408665790728212075e+00 1.416864045300690655e+00 1.467161278114722078e+00 1.551553474509286712e+00 1.572159612735367196e+00 1.605330032869976664e+00 1.666626498812731061e+00 1.735530189610998697e+00 1.812314939124486157e+00 1.897454078978323411e+00 4.863915423117568082e+00
1.424152305754021963e+00 1.388260495093486702e+00 1.377482913980643930e+00 1.386934521188588620e+00 1.437487594944577118e+00 1.521193911427026091e+00 1.541554111021754325e+00 1.574287758078221744e+00 1.634672143251944876e+00 1.702423586761131924e+00 1.777796535710679526e+00 1.861234434007077887e+00 4.789437327588147220e+00
